Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW),Solar_Irradiance,Temperature_2m,Cloud_Cover
3/13/2024,70.31,1.4062,Wray Farms,United Kingdom,50,6.71,12.5,99
3/13/2024,625.936,5.563875556,DeCrescent 178kW PV,United States,112.5,21.84,26.7,90
3/13/2024,2779,5.509789343,Pentaari,Greece,504.375,16.41,5.9,38
3/13/2024,2026.713,4.829761933,MAWC,Maldives,419.63,26.13,28.6,7
3/13/2024,686.331,6.354916667,Nugali,Brazil,108,24.85,24,41
3/13/2024,855.35,3.384575815,Wannon Water,Australia,252.72,13.02,16.8,93
3/13/2024,319.966,3.48546841,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,13.83,6.9,20
3/13/2024,327.9,0.657878897,Schipper Power- Three,Netherlands,498.42,4.4,10.4,99
3/14/2024,156.036,2.400553846,Feuerwehr,Switzerland,65,14.5,8.1,88
3/14/2024,667.855,5.936488889,DeCrescent 178kW PV,United States,112.5,15.74,25.1,94
3/14/2024,2034,4.032713755,Pentaari,Greece,504.375,18.38,6.4,24
3/14/2024,70.462,1.40924,Wray Farms,United Kingdom,50,6.62,11.6,94
3/14/2024,2033.836,4.010719779,siris-D-500kW,Greece,507.1,16.87,10,40
3/14/2024,1885.441,4.493103448,MAWC,Maldives,419.63,26.18,28.6,8
3/14/2024,670.644,6.209666667,Nugali,Brazil,108,24.29,25.7,65
3/14/2024,1024.535,4.05403213,Wannon Water,Australia,252.72,9.66,16.3,94
3/14/2024,300.287,3.271100218,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,15.79,7.3,44
3/14/2024,1282.5,2.573131094,Schipper Power- Three,Netherlands,498.42,12.66,12.2,89
3/15/2024,675.74,1.355764215,Schipper Power- Three,Netherlands,498.42,10.51,12.3,72
3/15/2024,128.632,1.143395556,DeCrescent 178kW PV,United States,112.5,21.97,26.2,81
3/15/2024,108.757,2.17514,Wray Farms,United Kingdom,50,9.45,11.5,80
3/15/2024,586.146,5.427277778,Nugali,Brazil,108,21.27,27.5,93
3/15/2024,271.964,2.962570806,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,13.59,8.5,80
3/15/2024,2592,5.139033457,Pentaari,Greece,504.375,17.66,6,13
3/15/2024,999.738,2.382427376,MAWC,Maldives,419.63,25.56,28.9,19
3/15/2024,139.08,2.139692308,Feuerwehr,Switzerland,65,13.42,11.4,81
3/15/2024,2638.672,5.20345494,siris-D-500kW,Greece,507.1,16.38,8.9,25
3/15/2024,1549.005,6.129332858,Wannon Water,Australia,252.72,21.8,18.5,13
3/16/2024,432.534,4.004944444,Nugali,Brazil,108,18.7,28.2,91
3/16/2024,128.698,2.57396,Wray Farms,United Kingdom,50,9.67,8.1,64
3/16/2024,2295.893,4.527495563,siris-D-500kW,Greece,507.1,16.23,8.7,63
3/16/2024,497.114,4.418791111,DeCrescent 178kW PV,United States,112.5,19.83,26.2,83
3/16/2024,129.186,1.987476923,Feuerwehr,Switzerland,65,11.59,9.9,74
3/16/2024,2264,4.488723668,Pentaari,Greece,504.375,14.94,6.6,76
3/16/2024,1450.374,5.739055081,Wannon Water,Australia,252.72,19.54,19.9,11
3/16/2024,1979.826,4.718027786,MAWC,Maldives,419.63,26.02,28.8,13
3/16/2024,755.29,1.515368565,Schipper Power- Three,Netherlands,498.42,10.18,8.4,81
3/16/2024,149.018,1.62328976,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,12.54,9.4,87
3/17/2024,1370.477,5.422906774,Wannon Water,Australia,252.72,20.33,22,34
3/17/2024,2014.929,4.801680051,MAWC,Maldives,419.63,25.29,28.4,20
3/17/2024,2005.428,3.95469927,siris-D-500kW,Greece,507.1,15.88,9.9,84
3/17/2024,86.127,1.325030769,Feuerwehr,Switzerland,65,8.41,8.9,99
3/17/2024,77.256,1.54512,Wray Farms,United Kingdom,50,5.23,10.9,77
3/17/2024,291.034,3.170305011,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,16.06,9,66
3/17/2024,471.322,4.189528889,DeCrescent 178kW PV,United States,112.5,21.94,26.8,79
3/17/2024,647.19,1.298483207,Schipper Power- Three,Netherlands,498.42,6.35,8.3,97
3/17/2024,2177,4.316232962,Pentaari,Greece,504.375,16.6,8,80
3/17/2024,419.521,3.884453704,Nugali,Brazil,108,14.03,26.7,96
3/18/2024,3062.557,6.039355157,siris-D-500kW,Greece,507.1,18.22,9.9,24
3/18/2024,35.793,0.550661538,Feuerwehr,Switzerland,65,3.37,9.1,81
3/18/2024,334.481,2.973164444,DeCrescent 178kW PV,United States,112.5,19.75,26.2,91
3/18/2024,1952.549,4.653025284,MAWC,Maldives,419.63,25.84,28.5,17
3/18/2024,3110,6.166047088,Pentaari,Greece,504.375,19.03,7.6,46
3/18/2024,1039.4,2.085389832,Schipper Power- Three,Netherlands,498.42,10.29,10.4,74
3/18/2024,422.051,3.90787963,Nugali,Brazil,108,13.45,26.1,98
3/18/2024,1207.485,4.77795584,Wannon Water,Australia,252.72,19.38,22.8,13
3/18/2024,164.874,1.796013072,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.34,8.5,100
3/18/2024,133.387,2.66774,Wray Farms,United Kingdom,50,10.17,9.7,80
3/19/2024,2004.851,4.777663656,MAWC,Maldives,419.63,26.42,28.8,16
3/19/2024,579.181,2.291789332,Wannon Water,Australia,252.72,8.5,19.8,73
3/19/2024,107.541,2.15082,Wray Farms,United Kingdom,50,9.94,12,88
3/19/2024,1341.298,2.645036482,siris-D-500kW,Greece,507.1,9.86,9.6,96
3/19/2024,567.466,5.044142222,DeCrescent 178kW PV,United States,112.5,20.12,26.9,98
3/19/2024,310.292,2.873074074,Nugali,Brazil,108,16.76,26.6,86
3/19/2024,919.24,1.844308013,Schipper Power- Three,Netherlands,498.42,11.26,10.4,97
3/19/2024,1230,2.43866171,Pentaari,Greece,504.375,6.46,6.9,95
3/19/2024,240.46,2.619389978,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,11.88,7.9,72
3/19/2024,126.588,1.947507692,Feuerwehr,Switzerland,65,15.72,8.9,41
3/20/2024,516.671,4.783990741,Nugali,Brazil,108,19.7,27,79
3/20/2024,353.209,3.139635556,DeCrescent 178kW PV,United States,112.5,20.84,28.3,94
3/20/2024,3185,6.314745973,Pentaari,Greece,504.375,21.14,5.6,3
3/20/2024,1356.807,5.36881529,Wannon Water,Australia,252.72,17.27,14.2,59
3/20/2024,274.27,2.987690632,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,16.27,7.5,66
3/20/2024,871.22,1.747963565,Schipper Power- Three,Netherlands,498.42,8.17,10.5,100
3/20/2024,3213.842,6.337688819,siris-D-500kW,Greece,507.1,19.47,7.8,30
3/20/2024,1618.786,3.857650788,MAWC,Maldives,419.63,25.98,28.9,22
3/20/2024,62.753,1.25506,Wray Farms,United Kingdom,50,5.32,11.7,91
3/20/2024,181.863,2.797892308,Feuerwehr,Switzerland,65,16.77,10,57
3/21/2024,3249.356,6.407722343,siris-D-500kW,Greece,507.1,19.51,7.7,20
3/21/2024,3198,6.340520446,Pentaari,Greece,504.375,20.93,5.6,22
3/21/2024,84.686,1.69372,Wray Farms,United Kingdom,50,5.85,9.1,90
3/21/2024,432.32,4.002962963,Nugali,Brazil,108,21.21,27.9,90
3/21/2024,596.55,1.196882148,Schipper Power- Three,Netherlands,498.42,8.05,9.2,97
3/21/2024,598.783,5.322515556,DeCrescent 178kW PV,United States,112.5,22.06,28.6,90
3/21/2024,143.889,1.567418301,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.88,7.7,92
3/21/2024,1487.673,5.886645299,Wannon Water,Australia,252.72,19.7,14.2,38
3/21/2024,1794.781,4.277055978,MAWC,Maldives,419.63,25.06,29.4,30
3/21/2024,124.923,1.921892308,Feuerwehr,Switzerland,65,12.4,11.7,87
3/22/2024,459.317,4.082817778,DeCrescent 178kW PV,United States,112.5,23.05,28.2,76
3/22/2024,2877,5.704089219,Pentaari,Greece,504.375,18.05,6.9,53
3/22/2024,230.886,2.137833333,Nugali,Brazil,108,13.78,22.6,90
3/22/2024,332.7,0.667509329,Schipper Power- Three,Netherlands,498.42,2.9,9.5,100
3/22/2024,127.546,2.55092,Wray Farms,United Kingdom,50,11.8,9.8,63
3/22/2024,180.735,2.780538462,Feuerwehr,Switzerland,65,17.13,11.9,69
3/22/2024,289.514,3.153747277,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,18.09,9.8,83
3/22/2024,779.522,1.857641255,MAWC,Maldives,419.63,24.4,28.4,41
3/22/2024,1484.21,5.872942387,Wannon Water,Australia,252.72,18.81,14.1,56
3/22/2024,3033.317,5.981693946,siris-D-500kW,Greece,507.1,17.61,8.7,58
3/23/2024,132.789,2.042907692,Feuerwehr,Switzerland,65,13.13,8.3,47
3/23/2024,326.897,3.026824074,Nugali,Brazil,108,16.4,21.1,78
3/23/2024,0.07,0.000622222,DeCrescent 178kW PV,United States,112.5,16.15,27.2,100
3/23/2024,1333.75,5.27757993,Wannon Water,Australia,252.72,17.41,15.3,68
3/23/2024,3210.88,6.331847762,siris-D-500kW,Greece,507.1,19.45,9.2,5
3/23/2024,3144,6.233457249,Pentaari,Greece,504.375,19.96,7.7,28
3/23/2024,1943.377,4.631167934,MAWC,Maldives,419.63,24.89,28.4,32
3/23/2024,1120.4,2.247903375,Schipper Power- Three,Netherlands,498.42,14.03,6.3,45
3/23/2024,237.298,2.584945534,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,14.26,8.5,74
3/23/2024,165.429,3.30858,Wray Farms,United Kingdom,50,14.49,6.5,33
3/24/2024,1920.848,4.577480161,MAWC,Maldives,419.63,25.07,28.8,45
3/24/2024,137.928,2.75856,Wray Farms,United Kingdom,50,12.97,7.3,30
3/24/2024,797.01,1.599073071,Schipper Power- Three,Netherlands,498.42,9.39,6.6,73
3/24/2024,365.76,3.386666667,Nugali,Brazil,108,13.28,21.7,90
3/24/2024,206.977,2.254651416,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,15.24,5.2,75
3/24/2024,3026,5.999504337,Pentaari,Greece,504.375,19.26,8.5,44
3/24/2024,2.62,0.023288889,DeCrescent 178kW PV,United States,112.5,20.79,27.7,80
3/24/2024,2956.052,5.829327549,siris-D-500kW,Greece,507.1,19.86,9.8,37
3/24/2024,138.543,2.131430769,Feuerwehr,Switzerland,65,14.37,4.6,67
3/24/2024,644.443,2.550027699,Wannon Water,Australia,252.72,9.88,15.4,96
3/25/2024,975.137,3.858566793,Wannon Water,Australia,252.72,12.32,16.2,76
3/25/2024,14.15,0.125777778,DeCrescent 178kW PV,United States,112.5,19.65,26.7,74
3/25/2024,2215,4.39157373,Pentaari,Greece,504.375,18.88,9.8,51
3/25/2024,562.829,5.21137963,Nugali,Brazil,108,21.11,23.5,36
3/25/2024,343.778,3.744858388,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,19.36,4.6,61
3/25/2024,3296.788,6.501258134,siris-D-500kW,Greece,507.1,20.08,10,13
3/25/2024,214.347,3.297646154,Feuerwehr,Switzerland,65,19.31,5.5,46
3/25/2024,1331.383,3.17275457,MAWC,Maldives,419.63,21.95,28.6,76
3/25/2024,1345.42,2.699370009,Schipper Power- Three,Netherlands,498.42,14.39,7.7,75
3/25/2024,74.782,1.49564,Wray Farms,United Kingdom,50,5.16,7,96
3/26/2024,221.784,2.415947712,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,15.51,6.9,85
3/26/2024,177.894,2.736830769,Feuerwehr,Switzerland,65,18.36,8.1,67
3/26/2024,896.651,1.76819365,siris-D-500kW,Greece,507.1,11.86,8.9,83
3/26/2024,37.094,0.329724444,DeCrescent 178kW PV,United States,112.5,19.42,27.1,80
3/26/2024,151.656,3.03312,Wray Farms,United Kingdom,50,12.75,9.1,99
3/26/2024,694,1.375960347,Pentaari,Greece,504.375,8.83,7.3,100
3/26/2024,264.996,2.453666667,Nugali,Brazil,108,19.16,22.8,62
3/26/2024,1675.541,3.992900889,MAWC,Maldives,419.63,21.43,28.4,94
3/26/2024,1063.07,2.1328799,Schipper Power- Three,Netherlands,498.42,15.03,8.7,100
3/26/2024,1119.465,4.429665242,Wannon Water,Australia,252.72,15.08,15.8,63
3/27/2024,2127.234,4.194900414,siris-D-500kW,Greece,507.1,15.07,11.6,73
3/27/2024,1823.53,4.345566332,MAWC,Maldives,419.63,23.88,28.3,82
3/27/2024,647,1.282775713,Pentaari,Greece,504.375,11.42,10.5,92
3/27/2024,105.813,1.152647059,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.29,9.3,99
3/27/2024,104.856,1.613169231,Feuerwehr,Switzerland,65,11.61,6.8,96
3/27/2024,145.188,2.90376,Wray Farms,United Kingdom,50,12.35,7.6,68
3/27/2024,464.5,4.300925926,Nugali,Brazil,108,20.52,22.7,36
3/27/2024,662.23,1.328658561,Schipper Power- Three,Netherlands,498.42,8.13,9.7,100
3/27/2024,1217.904,4.819183286,Wannon Water,Australia,252.72,14.42,15.8,48
3/27/2024,173.529,1.54248,DeCrescent 178kW PV,United States,112.5,19.58,26.6,98
3/28/2024,1052.694,4.16545584,Wannon Water,Australia,252.72,12.84,15.3,60
3/28/2024,111.222,1.711107692,Feuerwehr,Switzerland,65,10.18,4.7,49
3/28/2024,685.974,6.351611111,Nugali,Brazil,108,22.14,22.7,10
3/28/2024,110.18,0.979377778,DeCrescent 178kW PV,United States,112.5,19.05,26.8,96
3/28/2024,2623,5.200495663,Pentaari,Greece,504.375,20.72,13,54
3/28/2024,895.62,1.796918262,Schipper Power- Three,Netherlands,498.42,10.13,8,86
3/28/2024,2006.837,4.782396397,MAWC,Maldives,419.63,24.47,28.7,77
3/28/2024,2584.831,5.097280615,siris-D-500kW,Greece,507.1,18.4,14.8,56
3/28/2024,103.657,2.07314,Wray Farms,United Kingdom,50,10.27,7.9,90
3/28/2024,204.884,2.231851852,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.86,7.6,85
3/29/2024,661.699,6.126842593,Nugali,Brazil,108,18.63,22.9,65
3/29/2024,591.417,5.25704,DeCrescent 178kW PV,United States,112.5,13.67,25.3,95
3/29/2024,196.077,2.135915033,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,11.03,9.4,94
3/29/2024,3204.73,6.319719976,siris-D-500kW,Greece,507.1,21.14,15.5,18
3/29/2024,159.306,2.450861538,Feuerwehr,Switzerland,65,15.62,10.1,86
3/29/2024,1305.57,2.619417359,Schipper Power- Three,Netherlands,498.42,12.93,10.5,92
3/29/2024,147.124,2.94248,Wray Farms,United Kingdom,50,12.3,9,47
3/29/2024,1367.175,5.409840931,Wannon Water,Australia,252.72,19.35,14.6,8
3/29/2024,3126,6.197769517,Pentaari,Greece,504.375,21.42,12.1,40
3/29/2024,1378.928,3.286056764,MAWC,Maldives,419.63,24.84,28.8,78
3/30/2024,269.587,2.93667756,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,17.17,12.9,60
3/30/2024,448.78,0.900405281,Schipper Power- Three,Netherlands,498.42,7.01,9.2,97
3/30/2024,3196.32,6.303135476,siris-D-500kW,Greece,507.1,21.23,14.5,52
3/30/2024,685.087,6.089662222,DeCrescent 178kW PV,United States,112.5,22.1,26.5,95
3/30/2024,176.919,3.53838,Wray Farms,United Kingdom,50,15.74,8.8,54
3/30/2024,109.749,1.688446154,Feuerwehr,Switzerland,65,15.69,13,77
3/30/2024,1876.902,4.47275457,MAWC,Maldives,419.63,25.16,29.2,28
3/30/2024,662.014,6.129759259,Nugali,Brazil,108,21.57,24.3,34
3/30/2024,3160,6.265179678,Pentaari,Greece,504.375,22.32,13.9,28
3/30/2024,1428.273,5.651602564,Wannon Water,Australia,252.72,19.04,14.7,33
3/31/2024,1965,3.895910781,Pentaari,Greece,504.375,20.65,12.6,50
3/31/2024,2142.206,5.104987727,MAWC,Maldives,419.63,25.56,28.7,12
3/31/2024,144.624,1.575424837,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.08,11.1,88
3/31/2024,667.056,6.176444444,Nugali,Brazil,108,20.4,25,50
3/31/2024,465.356,4.136497778,DeCrescent 178kW PV,United States,112.5,18.22,26,88
3/31/2024,105.905,2.1181,Wray Farms,United Kingdom,50,8.07,8,92
3/31/2024,2438.395,4.80850917,siris-D-500kW,Greece,507.1,20.79,15,73
3/31/2024,936.66,1.879258457,Schipper Power- Three,Netherlands,498.42,11.69,9.6,98
3/31/2024,149.763,2.304046154,Feuerwehr,Switzerland,65,14.3,11.7,87
3/31/2024,1394.839,5.519305951,Wannon Water,Australia,252.72,17.82,15.8,65
4/1/2024,186.027,2.026437908,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.11,11.8,95
4/1/2024,1942.037,4.627974644,MAWC,Maldives,419.63,25.81,29.6,19
4/1/2024,100.743,2.01486,Wray Farms,United Kingdom,50,12.34,9.5,66
4/1/2024,62.691,0.964476923,Feuerwehr,Switzerland,65,7.85,8.9,90
4/1/2024,2467,4.891201983,Pentaari,Greece,504.375,21.25,13.2,90
4/1/2024,275.463,1.089992877,Wannon Water,Australia,252.72,7.45,18.5,100
4/1/2024,472.923,4.20376,DeCrescent 178kW PV,United States,112.5,21.57,27.2,71
4/1/2024,2860.918,5.641723526,siris-D-500kW,Greece,507.1,21.47,15.2,44
4/1/2024,305.739,2.830916667,Nugali,Brazil,108,17.24,24.4,76
4/1/2024,745.07,1.49486377,Schipper Power- Three,Netherlands,498.42,7.73,9.5,90
4/2/2024,2214,4.389591078,Pentaari,Greece,504.375,21.39,12.6,50
4/2/2024,680.213,2.691567743,Wannon Water,Australia,252.72,9.33,14.9,86
4/2/2024,1956.166,4.661644782,MAWC,Maldives,419.63,26.15,29.8,66
4/2/2024,257.521,2.289075556,DeCrescent 178kW PV,United States,112.5,12.94,25,95
4/2/2024,2290.206,4.516280812,siris-D-500kW,Greece,507.1,19.48,15.6,71
4/2/2024,720.65,1.445868946,Schipper Power- Three,Netherlands,498.42,10.3,9.3,64
4/2/2024,158.879,3.17758,Wray Farms,United Kingdom,50,13.73,9.8,74
4/2/2024,639.854,5.924574074,Nugali,Brazil,108,20.61,24.6,36
4/2/2024,190.584,2.932061538,Feuerwehr,Switzerland,65,17.58,8.6,47
4/2/2024,271.291,2.955239651,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,18.03,9.5,53
4/3/2024,335.154,3.103277778,Nugali,Brazil,108,18.67,24.5,57
4/3/2024,620.511,2.455330009,Wannon Water,Australia,252.72,6.14,13.9,96
4/3/2024,88.848,1.366892308,Feuerwehr,Switzerland,65,7.03,7.8,84
4/3/2024,1941.345,4.626325573,MAWC,Maldives,419.63,25.42,30,70
4/3/2024,105.302,0.936017778,DeCrescent 178kW PV,United States,112.5,16.17,25.4,96
4/3/2024,3160,6.265179678,Pentaari,Greece,504.375,21.7,10.3,58
4/3/2024,76.053,1.52106,Wray Farms,United Kingdom,50,7.97,11.2,94
4/3/2024,178.273,1.941971678,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.81,7,88
4/3/2024,3262.74,6.434115559,siris-D-500kW,Greece,507.1,21.96,14.6,49
4/3/2024,656.34,1.316841218,Schipper Power- Three,Netherlands,498.42,5.79,10.5,95
4/4/2024,183.518,1.631271111,DeCrescent 178kW PV,United States,112.5,14.81,24.7,97
4/4/2024,466.165,4.316342593,Nugali,Brazil,108,17.89,26.6,92
4/4/2024,2030.757,4.839398994,MAWC,Maldives,419.63,21.85,27.4,84
4/4/2024,3267.667,6.443831591,siris-D-500kW,Greece,507.1,22.25,14.7,19
4/4/2024,877.2,1.759961478,Schipper Power- Three,Netherlands,498.42,12.01,11,77
4/4/2024,3203,6.350433705,Pentaari,Greece,504.375,23.49,10.8,0
4/4/2024,103.479,1.591984615,Feuerwehr,Switzerland,65,12.57,12.1,84
4/4/2024,609.241,2.410735201,Wannon Water,Australia,252.72,8.73,14,88
4/4/2024,299.268,3.26,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,19.19,10.5,69
4/4/2024,61.849,1.23698,Wray Farms,United Kingdom,50,8.59,10.3,95
4/5/2024,3092,6.130359356,Pentaari,Greece,504.375,22.8,12.2,29
4/5/2024,1014.22,2.03487019,Schipper Power- Three,Netherlands,498.42,10.68,13.1,87
4/5/2024,323.744,3.526623094,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,19.33,11.8,82
4/5/2024,1442.815,3.438302791,MAWC,Maldives,419.63,14.77,27.8,87
4/5/2024,217.689,3.349061538,Feuerwehr,Switzerland,65,18.76,14.8,91
4/5/2024,141.413,2.82826,Wray Farms,United Kingdom,50,15.74,14,84
4/5/2024,356.42,3.168177778,DeCrescent 178kW PV,United States,112.5,21.47,25.2,93
4/5/2024,2849.442,5.619092881,siris-D-500kW,Greece,507.1,21.35,16,13
4/5/2024,1261.662,4.992331434,Wannon Water,Australia,252.72,16.64,14.7,16
4/5/2024,361.546,3.347648148,Nugali,Brazil,108,13.47,24.5,86
4/6/2024,2043.121,4.868863046,MAWC,Maldives,419.63,24.17,29,74
4/6/2024,355.126,3.868474946,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,20.55,14.3,87
4/6/2024,201.864,3.1056,Feuerwehr,Switzerland,65,20.92,16.2,72
4/6/2024,874.03,3.458491611,Wannon Water,Australia,252.72,13.28,15.8,82
4/6/2024,3057.288,6.028964701,siris-D-500kW,Greece,507.1,21.62,15.8,54
4/6/2024,314.745,2.914305556,Nugali,Brazil,108,9.26,21.8,100
4/6/2024,137.537,2.75074,Wray Farms,United Kingdom,50,16.41,16,93
4/6/2024,1122.16,2.251434533,Schipper Power- Three,Netherlands,498.42,17.97,16.9,92
4/6/2024,378.148,3.361315556,DeCrescent 178kW PV,United States,112.5,15.29,25.2,96
4/6/2024,3005,5.957868649,Pentaari,Greece,504.375,23.01,13.7,45
4/7/2024,177.189,1.640638889,Nugali,Brazil,108,11.57,21.9,100
4/7/2024,127.185,1.956692308,Feuerwehr,Switzerland,65,19.87,16.7,94
4/7/2024,153.523,3.07046,Wray Farms,United Kingdom,50,16.04,13.1,42
4/7/2024,1781.33,3.573953694,Schipper Power- Three,Netherlands,498.42,18.27,15.7,70
4/7/2024,374.569,4.080272331,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.33,15.6,30
4/7/2024,695.594,6.183057778,DeCrescent 178kW PV,United States,112.5,21.9,26.2,92
4/7/2024,1198.523,2.856142316,MAWC,Maldives,419.63,20.57,28.4,88
4/7/2024,775.176,3.067331434,Wannon Water,Australia,252.72,7.93,15.5,87
4/7/2024,1865,3.697645601,Pentaari,Greece,504.375,20.16,15.1,45
4/7/2024,1770.719,3.491853678,siris-D-500kW,Greece,507.1,18.39,15.7,32
4/8/2024,3326.346,6.559546441,siris-D-500kW,Greece,507.1,22.68,14.8,2
4/8/2024,3047,6.041140025,Pentaari,Greece,504.375,23.52,14.1,9
4/8/2024,448.967,3.990817778,DeCrescent 178kW PV,United States,112.5,20.58,26,91
4/8/2024,219.186,2.0295,Nugali,Brazil,108,8.14,22.6,80
4/8/2024,331.689,3.613169935,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,19.62,15.4,99
4/8/2024,528.028,2.08937955,Wannon Water,Australia,252.72,6.09,13.1,79
4/8/2024,1000.86,2.008065487,Schipper Power- Three,Netherlands,498.42,14,14.3,82
4/8/2024,151.179,2.325830769,Feuerwehr,Switzerland,65,19.25,17.9,64
4/8/2024,2004.565,4.776982103,MAWC,Maldives,419.63,24.25,28.9,85
4/8/2024,142.553,2.85106,Wray Farms,United Kingdom,50,13.49,12.8,98
4/9/2024,921.94,1.849725131,Schipper Power- Three,Netherlands,498.42,13.37,11.9,86
4/9/2024,3244,6.431722429,Pentaari,Greece,504.375,24.22,15.5,20
4/9/2024,51.465,0.791769231,Feuerwehr,Switzerland,65,7.54,10.4,87
4/9/2024,3331.069,6.568860185,siris-D-500kW,Greece,507.1,23.22,15.5,7
4/9/2024,573.285,5.308194444,Nugali,Brazil,108,18.17,23.9,30
4/9/2024,116.792,2.33584,Wray Farms,United Kingdom,50,9.94,9.5,75
4/9/2024,630.25,5.602222222,DeCrescent 178kW PV,United States,112.5,22.24,27.6,80
4/9/2024,300.367,3.271971678,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,18.99,15.5,96
4/9/2024,1756.205,4.185127374,MAWC,Maldives,419.63,25.41,29.4,44
4/9/2024,688.018,2.722451725,Wannon Water,Australia,252.72,9.63,13.2,63
4/10/2024,3163,6.271127633,Pentaari,Greece,504.375,24.12,15.8,32
4/10/2024,605.544,5.606888889,Nugali,Brazil,108,18.99,24.6,79
4/10/2024,72.06,0.78496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.31,11.3,98
4/10/2024,982.084,2.340356981,MAWC,Maldives,419.63,25.19,30.2,94
4/10/2024,120.105,1.847769231,Feuerwehr,Switzerland,65,14.51,7.8,79
4/10/2024,640.368,2.533903134,Wannon Water,Australia,252.72,11.04,14.4,88
4/10/2024,216.417,1.923706667,DeCrescent 178kW PV,United States,112.5,25.41,28.3,25
4/10/2024,1833.19,3.678002488,Schipper Power- Three,Netherlands,498.42,19.69,10.8,56
4/10/2024,3296.018,6.499739696,siris-D-500kW,Greece,507.1,23.19,15.6,3
4/10/2024,107.193,2.14386,Wray Farms,United Kingdom,50,9.17,9.3,80
4/11/2024,423.58,0.849845512,Schipper Power- Three,Netherlands,498.42,7.14,13.1,100
4/11/2024,359.06,3.911328976,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.3,11.4,62
4/11/2024,3287.156,6.482263853,siris-D-500kW,Greece,507.1,23.31,16.6,0
4/11/2024,794.363,3.143253403,Wannon Water,Australia,252.72,9.25,14.4,88
4/11/2024,1924.155,4.585360913,MAWC,Maldives,419.63,24.53,29.5,34
4/11/2024,134.726,1.197564444,DeCrescent 178kW PV,United States,112.5,25.19,28.2,80
4/11/2024,237.021,3.646476923,Feuerwehr,Switzerland,65,21.77,9.5,13
4/11/2024,3146,6.237422553,Pentaari,Greece,504.375,23.98,16.8,27
4/11/2024,172.034,1.592907407,Nugali,Brazil,108,10.38,23.3,98
4/11/2024,143.54,2.8708,Wray Farms,United Kingdom,50,13.07,15.4,95
4/12/2024,162.592,3.25184,Wray Farms,United Kingdom,50,16.4,14.7,98
4/12/2024,907.982,3.592837923,Wannon Water,Australia,252.72,7.05,13.4,90
4/12/2024,237.795,3.658384615,Feuerwehr,Switzerland,65,21.74,12.2,43
4/12/2024,2976,5.900371747,Pentaari,Greece,504.375,23.99,16,2
4/12/2024,148.696,1.376814815,Nugali,Brazil,108,6.43,22.6,100
4/12/2024,3006.657,5.929120489,siris-D-500kW,Greece,507.1,21.65,17.8,6
4/12/2024,1643.36,3.297138959,Schipper Power- Three,Netherlands,498.42,17.47,14.7,99
4/12/2024,739.181,1.761506565,MAWC,Maldives,419.63,24.76,28.3,76
4/12/2024,376.519,4.101514161,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.97,14.1,5
4/12/2024,160.918,1.430382222,DeCrescent 178kW PV,United States,112.5,24.62,28.2,93
4/13/2024,387.808,4.224488017,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,22.45,15.7,32
4/13/2024,153.813,3.07626,Wray Farms,United Kingdom,50,15.18,13.3,93
4/13/2024,372.575,3.311777778,DeCrescent 178kW PV,United States,112.5,23.78,28.2,90
4/13/2024,232.413,3.575584615,Feuerwehr,Switzerland,65,22.16,15.1,77
4/13/2024,2938,5.825030979,Pentaari,Greece,504.375,22.72,17.1,15
4/13/2024,2512.643,4.95492605,siris-D-500kW,Greece,507.1,21.5,18.9,13
4/13/2024,735.892,1.753668708,MAWC,Maldives,419.63,14.47,27.3,96
