Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW)
2024-03-21,596.55,1.196882148,Schipper Power- Three,Netherlands,498.42
2024-03-21,598.783,5.322515556,DeCrescent 178kW PV,United States,112.5
2024-03-21,143.889,1.567418301,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-21,1487.673,5.886645299,Wannon Water,Australia,252.72
2024-03-21,1794.781,4.277055978,MAWC,Maldives,419.63
2024-03-21,124.923,1.921892308,Feuerwehr,Switzerland,65.0
2024-03-22,459.317,4.082817778,DeCrescent 178kW PV,United States,112.5
2024-03-22,2877.0,5.700020803,Pentaari,Greece,504.375
2024-03-22,230.886,2.137833333,Nugali,Brazil,108.0
2024-03-22,332.7,0.667509329,Schipper Power- Three,Netherlands,498.42
2024-03-22,127.546,2.55092,Wray Farms,United Kingdom,50.0
2024-03-22,180.735,2.780538462,Feuerwehr,Switzerland,65.0
2024-03-22,289.514,3.153747277,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-22,779.522,1.857641255,MAWC,Maldives,419.63
2024-03-22,1484.21,5.872942387,Wannon Water,Australia,252.72
2024-03-22,3033.317,5.981693946,siris-D-500kW,Greece,507.1
2024-03-23,132.789,2.042907692,Feuerwehr,Switzerland,65.0
2024-03-23,326.897,3.026824074,Nugali,Brazil,108.0
2024-03-23,0.07,0.000622222,DeCrescent 178kW PV,United States,112.5
2024-03-23,1333.75,5.27757993,Wannon Water,Australia,252.72
2024-03-23,3210.88,6.331847762,siris-D-500kW,Greece,507.1
2024-03-23,3144.0,6.229011263,Pentaari,Greece,504.375
2024-03-23,1943.377,4.631167934,MAWC,Maldives,419.63
2024-03-23,1120.4,2.247903375,Schipper Power- Three,Netherlands,498.42
2024-03-23,237.298,2.584945534,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-23,165.429,3.30858,Wray Farms,United Kingdom,50.0
2024-03-24,1920.848,4.577480161,MAWC,Maldives,419.63
2024-03-24,137.928,2.75856,Wray Farms,United Kingdom,50.0
2024-03-24,797.01,1.599073071,Schipper Power- Three,Netherlands,498.42
2024-03-24,365.76,3.386666667,Nugali,Brazil,108.0
2024-03-24,206.977,2.254651416,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-24,3026.0,5.995225217,Pentaari,Greece,504.375
2024-03-24,2.62,0.023288889,DeCrescent 178kW PV,United States,112.5
2024-03-24,2956.052,5.829327549,siris-D-500kW,Greece,507.1
2024-03-24,138.543,2.131430769,Feuerwehr,Switzerland,65.0
2024-03-24,644.443,2.550027699,Wannon Water,Australia,252.72
2024-03-25,975.137,3.858566793,Wannon Water,Australia,252.72
2024-03-25,14.15,0.125777778,DeCrescent 178kW PV,United States,112.5
2024-03-25,2215.0,4.388441459,Pentaari,Greece,504.375
2024-03-25,562.829,5.21137963,Nugali,Brazil,108.0
2024-03-25,343.778,3.744858388,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-25,3296.788,6.501258134,siris-D-500kW,Greece,507.1
2024-03-25,214.347,3.297646154,Feuerwehr,Switzerland,65.0
2024-03-25,1331.383,3.17275457,MAWC,Maldives,419.63
2024-03-25,1345.42,2.699370009,Schipper Power- Three,Netherlands,498.42
2024-03-25,74.782,1.49564,Wray Farms,United Kingdom,50.0
2024-03-26,221.784,2.415947712,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-26,177.894,2.736830769,Feuerwehr,Switzerland,65.0
2024-03-26,896.651,1.76819365,siris-D-500kW,Greece,507.1
2024-03-26,37.094,0.329724444,DeCrescent 178kW PV,United States,112.5
2024-03-26,151.656,3.03312,Wray Farms,United Kingdom,50.0
2024-03-26,694.0,1.374978949,Pentaari,Greece,504.375
2024-03-26,264.996,2.453666667,Nugali,Brazil,108.0
2024-03-26,1675.541,3.992900889,MAWC,Maldives,419.63
2024-03-26,1063.07,2.1328799,Schipper Power- Three,Netherlands,498.42
2024-03-26,1119.465,4.429665242,Wannon Water,Australia,252.72
2024-03-27,2127.234,4.194900414,siris-D-500kW,Greece,507.1
2024-03-27,1823.53,4.345566332,MAWC,Maldives,419.63
2024-03-27,647.0,1.281860778,Pentaari,Greece,504.375
2024-03-27,105.813,1.152647059,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-27,104.856,1.613169231,Feuerwehr,Switzerland,65.0
2024-03-27,145.188,2.90376,Wray Farms,United Kingdom,50.0
2024-03-27,464.5,4.300925926,Nugali,Brazil,108.0
2024-03-27,662.23,1.328658561,Schipper Power- Three,Netherlands,498.42
2024-03-27,1217.904,4.819183286,Wannon Water,Australia,252.72
2024-03-27,173.529,1.54248,DeCrescent 178kW PV,United States,112.5
2024-03-28,1052.694,4.16545584,Wannon Water,Australia,252.72
2024-03-28,111.222,1.711107692,Feuerwehr,Switzerland,65.0
2024-03-28,685.974,6.351611111,Nugali,Brazil,108.0
2024-03-28,110.18,0.979377778,DeCrescent 178kW PV,United States,112.5
2024-03-28,2623.0,5.196786432,Pentaari,Greece,504.375
2024-03-28,895.62,1.796918262,Schipper Power- Three,Netherlands,498.42
2024-03-28,2006.837,4.782396397,MAWC,Maldives,419.63
2024-03-28,2584.831,5.097280615,siris-D-500kW,Greece,507.1
2024-03-28,103.657,2.07314,Wray Farms,United Kingdom,50.0
2024-03-28,204.884,2.231851852,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-29,661.699,6.126842593,Nugali,Brazil,108.0
2024-03-29,591.417,5.25704,DeCrescent 178kW PV,United States,112.5
2024-03-29,196.077,2.135915033,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-29,3204.73,6.319719976,siris-D-500kW,Greece,507.1
2024-03-29,159.306,2.450861538,Feuerwehr,Switzerland,65.0
2024-03-29,1305.57,2.619417359,Schipper Power- Three,Netherlands,498.42
2024-03-29,147.124,2.94248,Wray Farms,United Kingdom,50.0
2024-03-29,1367.175,5.409840931,Wannon Water,Australia,252.72
2024-03-29,3126.0,6.193348985,Pentaari,Greece,504.375
2024-03-29,1378.928,3.286056764,MAWC,Maldives,419.63
2024-03-30,269.587,2.93667756,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-30,448.78,0.900405281,Schipper Power- Three,Netherlands,498.42
2024-03-30,3196.32,6.303135476,siris-D-500kW,Greece,507.1
2024-03-30,685.087,6.089662222,DeCrescent 178kW PV,United States,112.5
2024-03-30,176.919,3.53838,Wray Farms,United Kingdom,50.0
2024-03-30,109.749,1.688446154,Feuerwehr,Switzerland,65.0
2024-03-30,1876.902,4.47275457,MAWC,Maldives,419.63
2024-03-30,662.014,6.129759259,Nugali,Brazil,108.0
2024-03-30,3160.0,6.260711066,Pentaari,Greece,504.375
2024-03-30,1428.273,5.651602564,Wannon Water,Australia,252.72
2024-03-31,1965.0,3.89313204,Pentaari,Greece,504.375
2024-03-31,2142.206,5.104987727,MAWC,Maldives,419.63
2024-03-31,144.624,1.575424837,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-03-31,667.056,6.176444444,Nugali,Brazil,108.0
2024-03-31,465.356,4.136497778,DeCrescent 178kW PV,United States,112.5
2024-03-31,105.905,2.1181,Wray Farms,United Kingdom,50.0
2024-03-31,2438.395,4.80850917,siris-D-500kW,Greece,507.1
2024-03-31,936.66,1.879258457,Schipper Power- Three,Netherlands,498.42
2024-03-31,149.763,2.304046154,Feuerwehr,Switzerland,65.0
2024-03-31,1394.839,5.519305951,Wannon Water,Australia,252.72
2024-04-01,186.027,2.026437908,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-01,1942.037,4.627974644,MAWC,Maldives,419.63
2024-04-01,100.743,2.01486,Wray Farms,United Kingdom,50.0
2024-04-01,62.691,0.964476923,Feuerwehr,Switzerland,65.0
2024-04-01,2467.0,4.887713355,Pentaari,Greece,504.375
2024-04-01,275.463,1.089992877,Wannon Water,Australia,252.72
2024-04-01,472.923,4.20376,DeCrescent 178kW PV,United States,112.5
2024-04-01,2860.918,5.641723526,siris-D-500kW,Greece,507.1
2024-04-01,305.739,2.830916667,Nugali,Brazil,108.0
2024-04-01,745.07,1.49486377,Schipper Power- Three,Netherlands,498.42
2024-04-02,2214.0,4.386460222,Pentaari,Greece,504.375
2024-04-02,680.213,2.691567743,Wannon Water,Australia,252.72
2024-04-02,1956.166,4.661644782,MAWC,Maldives,419.63
2024-04-02,257.521,2.289075556,DeCrescent 178kW PV,United States,112.5
2024-04-02,2290.206,4.516280812,siris-D-500kW,Greece,507.1
2024-04-02,720.65,1.445868946,Schipper Power- Three,Netherlands,498.42
2024-04-02,158.879,3.17758,Wray Farms,United Kingdom,50.0
2024-04-02,639.854,5.924574074,Nugali,Brazil,108.0
2024-04-02,190.584,2.932061538,Feuerwehr,Switzerland,65.0
2024-04-02,271.291,2.955239651,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-03,335.154,3.103277778,Nugali,Brazil,108.0
2024-04-03,620.511,2.455330009,Wannon Water,Australia,252.72
2024-04-03,88.848,1.366892308,Feuerwehr,Switzerland,65.0
2024-04-03,1941.345,4.626325573,MAWC,Maldives,419.63
2024-04-03,105.302,0.936017778,DeCrescent 178kW PV,United States,112.5
2024-04-03,3160.0,6.260711066,Pentaari,Greece,504.375
2024-04-03,76.053,1.52106,Wray Farms,United Kingdom,50.0
2024-04-03,178.273,1.941971678,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-03,3262.74,6.434115559,siris-D-500kW,Greece,507.1
2024-04-03,656.34,1.316841218,Schipper Power- Three,Netherlands,498.42
2024-04-04,183.518,1.631271111,DeCrescent 178kW PV,United States,112.5
2024-04-04,466.165,4.316342593,Nugali,Brazil,108.0
2024-04-04,2030.757,4.839398994,MAWC,Maldives,419.63
2024-04-04,3267.667,6.443831591,siris-D-500kW,Greece,507.1
2024-04-04,877.2,1.759961478,Schipper Power- Three,Netherlands,498.42
2024-04-04,3203.0,6.345904286,Pentaari,Greece,504.375
2024-04-04,103.479,1.591984615,Feuerwehr,Switzerland,65.0
2024-04-04,609.241,2.410735201,Wannon Water,Australia,252.72
2024-04-04,299.268,3.26,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-04,61.849,1.23698,Wray Farms,United Kingdom,50.0
2024-04-05,3092.0,6.125986904,Pentaari,Greece,504.375
2024-04-05,1014.22,2.03487019,Schipper Power- Three,Netherlands,498.42
2024-04-05,323.744,3.526623094,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-05,1442.815,3.438302791,MAWC,Maldives,419.63
2024-04-05,217.689,3.349061538,Feuerwehr,Switzerland,65.0
2024-04-05,141.413,2.82826,Wray Farms,United Kingdom,50.0
2024-04-05,356.42,3.168177778,DeCrescent 178kW PV,United States,112.5
2024-04-05,2849.442,5.619092881,siris-D-500kW,Greece,507.1
2024-04-05,1261.662,4.992331434,Wannon Water,Australia,252.72
2024-04-05,361.546,3.347648148,Nugali,Brazil,108.0
2024-04-06,2043.121,4.868863046,MAWC,Maldives,419.63
2024-04-06,355.126,3.868474946,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-06,201.864,3.1056,Feuerwehr,Switzerland,65.0
2024-04-06,874.03,3.458491611,Wannon Water,Australia,252.72
2024-04-06,3057.288,6.028964701,siris-D-500kW,Greece,507.1
2024-04-06,314.745,2.914305556,Nugali,Brazil,108.0
2024-04-06,137.537,2.75074,Wray Farms,United Kingdom,50.0
2024-04-06,1122.16,2.251434533,Schipper Power- Three,Netherlands,498.42
2024-04-06,378.148,3.361315556,DeCrescent 178kW PV,United States,112.5
2024-04-06,3005.0,5.941847015,Pentaari,Greece,504.375
2024-04-07,177.189,1.640638889,Nugali,Brazil,108.0
2024-04-07,127.185,1.956692308,Feuerwehr,Switzerland,65.0
2024-04-07,153.523,3.07046,Wray Farms,United Kingdom,50.0
2024-04-07,1781.33,3.573953694,Schipper Power- Three,Netherlands,498.42
2024-04-07,374.569,4.080272331,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-07,695.594,6.183057778,DeCrescent 178kW PV,United States,112.5
2024-04-07,1198.523,2.856142316,MAWC,Maldives,419.63
2024-04-07,775.176,3.067331434,Wannon Water,Australia,252.72
2024-04-07,1865.0,3.687702057,Pentaari,Greece,504.375
2024-04-07,1770.719,3.491853678,siris-D-500kW,Greece,507.1
2024-04-08,3326.346,6.559546441,siris-D-500kW,Greece,507.1
2024-04-08,3047.0,6.024894461,Pentaari,Greece,504.375
2024-04-08,448.967,3.990817778,DeCrescent 178kW PV,United States,112.5
2024-04-08,219.186,2.0295,Nugali,Brazil,108.0
2024-04-08,331.689,3.613169935,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-08,528.028,2.08937955,Wannon Water,Australia,252.72
2024-04-08,1000.86,2.008065487,Schipper Power- Three,Netherlands,498.42
2024-04-08,151.179,2.325830769,Feuerwehr,Switzerland,65.0
2024-04-08,2004.565,4.776982103,MAWC,Maldives,419.63
2024-04-08,142.553,2.85106,Wray Farms,United Kingdom,50.0
2024-04-09,921.94,1.849725131,Schipper Power- Three,Netherlands,498.42
2024-04-09,3244.0,6.414426528,Pentaari,Greece,504.375
2024-04-09,51.465,0.791769231,Feuerwehr,Switzerland,65.0
2024-04-09,3331.069,6.568860185,siris-D-500kW,Greece,507.1
2024-04-09,573.285,5.308194444,Nugali,Brazil,108.0
2024-04-09,116.792,2.336kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-09,630.25,5.602222222,DeCrescent 178kW PV,United States,112.5
2024-04-09,300.367,3.271971678,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-09,1756.205,4.185127374,MAWC,Maldives,419.63
2024-04-09,688.018,2.722451725,Wannon Water,Australia,252.72
2024-04-10,3163.0,6.254263597,Pentaari,Greece,504.375
2024-04-10,605.544,5.606888889,Nugali,Brazil,108.0
2024-04-10,72.06,0.78496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-10,982.084,2.340356981,MAWC,Maldives,419.63
2024-04-10,120.105,1.847769231,Feuerwehr,Switzerland,65.0
2024-04-10,640.368,2.533903134,Wannon Water,Australia,252.72
2024-04-10,216.417,1.923706667,DeCrescent 178kW PV,United States,112.5
2024-04-10,1833.19,3.678002488,Schipper Power- Three,Netherlands,498.42
2024-04-10,3296.018,6.499739696,siris-D-500kW,Greece,507.1
2024-04-10,107.193,2.144kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-11,423.58,0.849845512,Schipper Power- Three,Netherlands,498.42
2024-04-11,359.06,3.911328976,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-11,3287.156,6.482263853,siris-D-500kW,Greece,507.1
2024-04-11,794.363,3.143253403,Wannon Water,Australia,252.72
2024-04-11,1924.155,4.585360913,MAWC,Maldives,419.63
2024-04-11,134.726,1.197564444,DeCrescent 178kW PV,United States,112.5
2024-04-11,237.021,3.646476923,Feuerwehr,Switzerland,65.0
2024-04-11,3146.0,6.220649154,Pentaari,Greece,504.375
2024-04-11,172.034,1.592907407,Nugali,Brazil,108.0
2024-04-11,143.54,2.871kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-12,162.592,3.252kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-12,907.982,3.592837923,Wannon Water,Australia,252.72
2024-04-12,237.795,3.658384615,Feuerwehr,Switzerland,65.0
2024-04-12,2976.0,5.884504731,Pentaari,Greece,504.375
2024-04-12,148.696,1.376814815,Nugali,Brazil,108.0
2024-04-12,3006.657,5.929120489,siris-D-500kW,Greece,507.1
2024-04-12,1643.36,3.297138959,Schipper Power- Three,Netherlands,498.42
2024-04-12,739.181,1.761506565,MAWC,Maldives,419.63
2024-04-12,376.519,4.101514161,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-12,160.918,1.430382222,DeCrescent 178kW PV,United States,112.5
2024-04-13,387.808,4.224488017,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-13,153.813,3.076kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-13,372.575,3.311777778,DeCrescent 178kW PV,United States,112.5
2024-04-13,232.413,3.575584615,Feuerwehr,Switzerland,65.0
2024-04-13,2938.0,5.809366565,Pentaari,Greece,504.375
2024-04-13,2512.643,4.95492605,siris-D-500kW,Greece,507.1
2024-04-13,735.892,1.753668708,MAWC,Maldives,419.63
2024-04-13,1619.54,3.249347939,Schipper Power- Three,Netherlands,498.42
2024-04-13,204.081,1.889638889,Nugali,Brazil,108.0
2024-04-13,647.534,2.562258626,Wannon Water,Australia,252.72
2024-04-14,242.718,3.734123077,Feuerwehr,Switzerland,65.0
2024-04-14,194.119,1.725502222,DeCrescent 178kW PV,United States,112.5
2024-04-14,2079.442,4.955417868,MAWC,Maldives,419.63
2024-04-14,641.568,2.538651472,Wannon Water,Australia,252.72
2024-04-14,3063.0,6.056531583,Pentaari,Greece,504.375
2024-04-14,209.559,4.191kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-14,3146.73,6.205344114,siris-D-500kW,Greece,507.1
2024-04-14,1811.85,3.635187192,Schipper Power- Three,Netherlands,498.42
2024-04-14,91.921,0.85112037,Nugali,Brazil,108.0
2024-04-14,369.531,4.025392157,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-15,189.902,3.798kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-15,812.646,3.215598291,Wannon Water,Australia,252.72
2024-04-15,876.19,1.757935075,Schipper Power- Three,Netherlands,498.42
2024-04-15,1334.072,3.179162596,MAWC,Maldives,419.63
2024-04-15,80.194,0.742537037,Nugali,Brazil,108.0
2024-04-15,104.352,1.605415385,Feuerwehr,Switzerland,65.0
2024-04-15,277.107,3.018594771,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-15,576.512,5.124551111,DeCrescent 178kW PV,United States,112.5
2024-04-15,3144.752,6.201443502,siris-D-500kW,Greece,507.1
2024-04-15,3010.0,5.951733615,Pentaari,Greece,504.375
2024-04-16,915.77,3.623654638,Wannon Water,Australia,252.72
2024-04-16,1541.876,3.674370279,MAWC,Maldives,419.63
2024-04-16,681.428,6.057137778,DeCrescent 178kW PV,United States,112.5
2024-04-16,127.845,2.557kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-16,174.075,2.678076923,Feuerwehr,Switzerland,65.0
2024-04-16,1713.0,3.387149396,Pentaari,Greece,504.375
2024-04-16,149.0,1.37962963,Nugali,Brazil,108.0
2024-04-16,21.37,0.232788671,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-16,2505.983,4.941792546,siris-D-500kW,Greece,507.1
2024-04-16,1431.88,2.872838169,Schipper Power- Three,Netherlands,498.42
2024-04-17,633.04,2.504906616,Wannon Water,Australia,252.72
2024-04-17,187.167,3.743kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-17,1783.446,4.250044086,MAWC,Maldives,419.63
2024-04-17,109.482,1.684338462,Feuerwehr,Switzerland,65.0
2024-04-17,2046.0,4.045597002,Pentaari,Greece,504.375
2024-04-17,912.287,1.799027805,siris-D-500kW,Greece,507.1
2024-04-17,562.655,5.001377778,DeCrescent 178kW PV,United States,112.5
2024-04-17,1337.03,2.682536816,Schipper Power- Three,Netherlands,498.42
2024-04-17,471.147,4.362472222,Nugali,Brazil,108.0
2024-04-17,199.554,2.17379085,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-18,1812.92,3.637333975,Schipper Power- Three,Netherlands,498.42
2024-04-18,93.519,1.438753846,Feuerwehr,Switzerland,65.0
2024-04-18,2279.0,4.506312595,Pentaari,Greece,504.375
2024-04-18,133.378,1.185582222,DeCrescent 178kW PV,United States,112.5
2024-04-18,310.296,1.227825261,Wannon Water,Australia,252.72
2024-04-18,631.22,5.84462963,Nugali,Brazil,108.0
2024-04-18,3396.116,6.697132715,siris-D-500kW,Greece,507.1
2024-04-18,269.77,2.938671024,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-18,2148.907,5.120956557,MAWC,Maldives,419.63
2024-04-18,144.757,2.895kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-19,83.118,1.278738462,Feuerwehr,Switzerland,65.0
2024-04-19,680.223,2.691607312,Wannon Water,Australia,252.72
2024-04-19,613.864,5.683925926,Nugali,Brazil,108.0
2024-04-19,1286.774,3.066449015,MAWC,Maldives,419.63
2024-04-19,319.724,3.482832244,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-19,2036.0,4.025823801,Pentaari,Greece,504.375
2024-04-19,1243.55,2.49498415,Schipper Power- Three,Netherlands,498.42
2024-04-19,170.94,3.419kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-19,386.298,3.43376,DeCrescent 178kW PV,United States,112.5
2024-04-19,2129.516,4.199400513,siris-D-500kW,Greece,507.1
2024-04-20,2397.977,4.728804969,siris-D-500kW,Greece,507.1
2024-04-20,369.243,3.28216,DeCrescent 178kW PV,United States,112.5
2024-04-20,130.992,2.620kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-20,471.492,1.865669516,Wannon Water,Australia,252.72
2024-04-20,1330.14,2.668713134,Schipper Power- Three,Netherlands,498.42
2024-04-20,560.249,5.187490741,Nugali,Brazil,108.0
2024-04-20,132.306,2.035476923,Feuerwehr,Switzerland,65.0
2024-04-20,399.763,4.354716776,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-20,2129.466,5.074627648,MAWC,Maldives,419.63
2024-04-20,2856.0,5.647226314,Pentaari,Greece,504.375
2024-04-21,169.757,3.395kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-21,89.625,1.378846154,Feuerwehr,Switzerland,65.0
2024-04-21,329.052,2.924906667,DeCrescent 178kW PV,United States,112.5
2024-04-21,356.09,3.878976035,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-21,559.177,5.177564815,Nugali,Brazil,108.0
2024-04-21,1956.19,3.924782312,Schipper Power- Three,Netherlands,498.42
2024-04-21,1629.0,3.221054505,Pentaari,Greece,504.375
2024-04-21,1853.459,4.416888688,MAWC,Maldives,419.63
2024-04-21,993.341,3.930599082,Wannon Water,Australia,252.72
2024-04-21,1688.383,3.329487281,siris-D-500kW,Greece,507.1
2024-04-22,1539.554,3.668836832,MAWC,Maldives,419.63
2024-04-22,1977.872,3.900358904,siris-D-500kW,Greece,507.1
2024-04-22,1691.89,3.394506641,Schipper Power- Three,Netherlands,498.42
2024-04-22,1201.798,4.755452675,Wannon Water,Australia,252.72
2024-04-22,35.637,0.548261538,Feuerwehr,Switzerland,65.0
2024-04-22,1594.0,3.1518483,Pentaari,Greece,504.375
2024-04-22,656.117,5.832151111,DeCrescent 178kW PV,United States,112.5
2024-04-22,481.963,4.46262037,Nugali,Brazil,108.0
2024-04-22,323.407,3.52295207,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-22,97.196,1.944kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-23,7.529,0.082015251,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-23,293.0,0.5793548,Pentaari,Greece,504.375
2024-04-23,340.488,3.152666667,Nugali,Brazil,108.0
2024-04-23,1972.63,3.957766542,Schipper Power- Three,Netherlands,498.42
2024-04-23,103.849,2.077kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-23,601.49,1.186136857,siris-D-500kW,Greece,507.1
2024-04-23,875.241,3.463283476,Wannon Water,Australia,252.72
2024-04-23,654.822,5.82064,DeCrescent 178kW PV,United States,112.5
2024-04-23,105.315,1.620230769,Feuerwehr,Switzerland,65.0
2024-04-23,2077.752,4.951390511,MAWC,Maldives,419.63
2024-04-24,117.629,2.353kWh/kW,Wray Farms,United Kingdom,50.0
2024-04-24,1023.57,2.053629469,Schipper Power- Three,Netherlands,498.42
2024-04-24,3073.554,6.061041215,siris-D-500kW,Greece,507.1
2024-04-24,1811.118,4.315987894,MAWC,Maldives,419.63
2024-04-24,371.771,3.304631111,DeCrescent 178kW PV,United States,112.5
2024-04-24,191.795,2.089270153,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-24,689.066,2.726598607,Wannon Water,Australia,252.72
2024-04-24,3186.0,6.29974196,Pentaari,Greece,504.375
2024-04-24,130.617,2.009492308,Feuerwehr,Switzerland,65.0
2024-04-24,428.838,3.970722222,Nugali,Brazil,108.0
2024-04-25,1390.0,2.748474992,Pentaari,Greece,504.375
2024-04-25,189.689,2.066328976,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-04-25,1536.528,3.03002958,siris-D-500kW,Greece,507.1
2024-04-25,1944.396,4.633596263,MAWC,Maldives,419.63
2024-04-25,661.674,2.618209877,Wannon Water,Australia,252.72
