Date,Generated,Efficiency,System Name,Location,System Size (kW)
7/23/2024,474.361kWh,3.09756432,FRECON,Thailand,153.14
7/22/2024,317.669kWh,2.074369858,FRECON,Thailand,153.14
7/21/2024,0.000kWh,0,FRECON,Thailand,153.14
7/20/2024,412.987kWh,2.696793783,FRECON,Thailand,153.14
7/19/2024,321.079kWh,2.096637064,FRECON,Thailand,153.14
7/18/2024,374.332kWh,2.444377694,FRECON,Thailand,153.14
7/17/2024,429.713kWh,2.806014105,FRECON,Thailand,153.14
7/16/2024,335.907kWh,2.193463497,FRECON,Thailand,153.14
7/15/2024,229.115kWh,1.496114666,FRECON,Thailand,153.14
7/14/2024,0.000kWh,0,FRECON,Thailand,153.14
7/13/2024,437.632kWh,2.857724958,FRECON,Thailand,153.14
7/12/2024,510.507kWh,3.333596709,FRECON,Thailand,153.14
7/11/2024,400.282kWh,2.613830482,FRECON,Thailand,153.14
7/10/2024,247.551kWh,1.616501241,FRECON,Thailand,153.14
7/9/2024,312.152kWh,2.038343999,FRECON,Thailand,153.14
7/8/2024,397.750kWh,2.597296591,FRECON,Thailand,153.14
7/7/2024,0.000kWh,0,FRECON,Thailand,153.14
7/6/2024,589.808kWh,3.851430064,FRECON,Thailand,153.14
7/5/2024,595.314kWh,3.887384093,FRECON,Thailand,153.14
7/4/2024,240.026kWh,1.567363197,FRECON,Thailand,153.14
7/3/2024,477.706kWh,3.119407078,FRECON,Thailand,153.14
7/2/2024,588.471kWh,3.842699491,FRECON,Thailand,153.14
7/1/2024,409.641kWh,2.674944495,FRECON,Thailand,153.14
6/18/2024,632.523kWh,4.130357842,FRECON,Thailand,153.14
6/17/2024,241.756kWh,1.57866005,FRECON,Thailand,153.14
6/16/2024,0.000kWh,0,FRECON,Thailand,153.14
6/15/2024,663.566kWh,4.333067781,FRECON,Thailand,153.14
6/14/2024,666.731kWh,4.353735144,FRECON,Thailand,153.14
6/13/2024,611.632kWh,3.993940185,FRECON,Thailand,153.14
6/12/2024,445.097kWh,2.906471203,FRECON,Thailand,153.14
6/11/2024,500.667kWh,3.269341779,FRECON,Thailand,153.14
6/10/2024,9.031kWh,0.058972182,FRECON,Thailand,153.14
6/9/2024,0.000kWh,0,FRECON,Thailand,153.14
6/8/2024,468.476kWh,3.059135432,FRECON,Thailand,153.14
6/7/2024,507.285kWh,3.312557137,FRECON,Thailand,153.14
6/6/2024,525.094kWh,3.428849419,FRECON,Thailand,153.14
6/5/2024,517.962kWh,3.382277654,FRECON,Thailand,153.14
6/4/2024,440.862kWh,2.878816769,FRECON,Thailand,153.14
6/3/2024,0.000kWh,0,FRECON,Thailand,153.14
6/2/2024,0.000kWh,0,FRECON,Thailand,153.14
6/1/2024,429.954,2.807587828,FRECON,Thailand,153.14
5/31/2024,554.098,3.618244743,FRECON,Thailand,153.14
5/30/2024,610.336,3.985477341,FRECON,Thailand,153.14
5/29/2024,553.367,3.613471333,FRECON,Thailand,153.14
5/28/2024,475.476,3.10484524,FRECON,Thailand,153.14
5/27/2024,594.728,3.883557529,FRECON,Thailand,153.14
5/26/2024,0,0,FRECON,Thailand,153.14
5/25/2024,560.305,3.658776283,FRECON,Thailand,153.14
5/24/2024,421.023,2.749268643,FRECON,Thailand,153.14
5/23/2024,238.396,1.556719342,FRECON,Thailand,153.14
5/22/2024,568.168,3.710121457,FRECON,Thailand,153.14
5/21/2024,382.038,2.494697662,FRECON,Thailand,153.14
5/20/2024,530.132,3.461747421,FRECON,Thailand,153.14
5/19/2024,0,0,FRECON,Thailand,153.14
5/18/2024,412.254,2.692007314,FRECON,Thailand,153.14
5/17/2024,580.698,3.791942014,FRECON,Thailand,153.14
5/16/2024,395.954,2.585568761,FRECON,Thailand,153.14
5/15/2024,582.574,3.804192242,FRECON,Thailand,153.14
5/14/2024,594.826,3.884197466,FRECON,Thailand,153.14
5/13/2024,384.074,2.507992686,FRECON,Thailand,153.14
5/12/2024,462.329,3.01899569,FRECON,Thailand,153.14
5/11/2024,351.964,2.298315267,FRECON,Thailand,153.14
5/10/2024,604.677,3.948524226,FRECON,Thailand,153.14
5/9/2024,484.094,3.161120543,FRECON,Thailand,153.14
5/8/2024,588.382,3.842118323,FRECON,Thailand,153.14
5/7/2024,59.795,0.39045971,FRECON,Thailand,153.14
5/6/2024,490.61,3.203669845,FRECON,Thailand,153.14
5/5/2024,0,0,FRECON,Thailand,153.14
5/4/2024,501.514,3.274872666,FRECON,Thailand,153.14
5/3/2024,625.482,4.084380306,FRECON,Thailand,153.14
5/2/2024,597.586,3.902220191,FRECON,Thailand,153.14
5/1/2024,0,0,FRECON,Thailand,153.14
4/30/2024,607.4,3.966305342,FRECON,Thailand,153.14
4/29/2024,487.386,3.182617213,FRECON,Thailand,153.14
4/28/2024,0,0,FRECON,Thailand,153.14
4/27/2024,422.684,2.760114928,FRECON,Thailand,153.14
4/26/2024,614.777,4.014476949,FRECON,Thailand,153.14
4/25/2024,631.72,4.125114275,FRECON,Thailand,153.14
4/24/2024,579.062,3.781258979,FRECON,Thailand,153.14
4/23/2024,566.903,3.701861042,FRECON,Thailand,153.14
4/22/2024,562.120kWh,3.670628183,FRECON,Thailand,153.14
4/21/2024,0.000kWh,0,FRECON,Thailand,153.14
4/20/2024,608.296kWh,3.972156197,FRECON,Thailand,153.14
4/19/2024,601.954kWh,3.930743111,FRECON,Thailand,153.14
4/18/2024,611.444kWh,3.992712551,FRECON,Thailand,153.14
4/12/2024,213.400kWh,1.393496147,FRECON,Thailand,153.14
4/11/2024,490.515kWh,3.203049497,FRECON,Thailand,153.14
4/10/2024,374.443kWh,2.445102521,FRECON,Thailand,153.14
4/9/2024,559.412kWh,3.652945018,FRECON,Thailand,153.14
4/8/2024,601.825kWh,3.929900744,FRECON,Thailand,153.14
4/7/2024,0.000kWh,0,FRECON,Thailand,153.14
4/6/2024,506.668kWh,3.308528144,FRECON,Thailand,153.14
4/5/2024,553.705kWh,3.615678464,FRECON,Thailand,153.14
4/4/2024,490.554kWh,3.203304166,FRECON,Thailand,153.14
4/3/2024,549.104kWh,3.58563406,FRECON,Thailand,153.14
4/2/2024,619.503kWh,4.0453376,FRECON,Thailand,153.14
4/1/2024,618.024kWh,4.03567977,FRECON,Thailand,153.14
3/31/2024,0.000kWh,0,FRECON,Thailand,153.14
3/30/2024,685.259kWh,4.474722476,FRECON,Thailand,153.14
3/29/2024,627.548kWh,4.097871229,FRECON,Thailand,153.14
3/28/2024,519.511kWh,3.392392582,FRECON,Thailand,153.14
3/27/2024,565.109kWh,3.690146271,FRECON,Thailand,153.14
3/26/2024,543.187kWh,3.546996213,FRECON,Thailand,153.14
3/25/2024,610.483kWh,3.986437247,FRECON,Thailand,153.14
3/24/2024,0.000kWh,0,FRECON,Thailand,153.14
3/23/2024,633.573kWh,4.137214314,FRECON,Thailand,153.14
3/22/2024,615.047kWh,4.016240042,FRECON,Thailand,153.14
3/21/2024,441.755kWh,2.884648034,FRECON,Thailand,153.14
3/20/2024,69.419kWh,0.453304166,FRECON,Thailand,153.14
3/19/2024,537.356kWh,3.508919943,FRECON,Thailand,153.14
3/18/2024,625.879kWh,4.086972705,FRECON,Thailand,153.14
3/17/2024,0.000kWh,0,FRECON,Thailand,153.14
3/16/2024,300.377kWh,1.961453572,FRECON,Thailand,153.14
3/15/2024,596.695kWh,3.896401985,FRECON,Thailand,153.14
3/14/2024,607.495kWh,3.966925689,FRECON,Thailand,153.14
3/13/2024,474.079kWh,3.095722868,FRECON,Thailand,153.14
3/12/2024,453.678kWh,2.962504897,FRECON,Thailand,153.14
3/11/2024,447.484kWh,2.922058247,FRECON,Thailand,153.14
3/10/2024,0.000kWh,0,FRECON,Thailand,153.14
3/9/2024,398.710kWh,2.603565365,FRECON,Thailand,153.14
3/8/2024,524.873,3.427406295,FRECON,Thailand,153.14
3/7/2024,592.041,3.866011493,FRECON,Thailand,153.14
3/6/2024,637.442,4.162478778,FRECON,Thailand,153.14
3/5/2024,604.364,3.946480345,FRECON,Thailand,153.14
3/4/2024,508.572,3.320961212,FRECON,Thailand,153.14
3/3/2024,0,0,FRECON,Thailand,153.14
3/2/2024,512.948,3.349536372,FRECON,Thailand,153.14
3/1/2024,565.916,3.695415959,FRECON,Thailand,153.14
2/29/2024,465.064,3.036855165,FRECON,Thailand,153.14
2/28/2024,521.61,3.406098994,FRECON,Thailand,153.14
2/27/2024,525.414,3.43093901,FRECON,Thailand,153.14
2/26/2024,487.454,3.183061251,FRECON,Thailand,153.14
2/25/2024,0,0,FRECON,Thailand,153.14
2/24/2024,547.702,3.576479039,FRECON,Thailand,153.14
2/23/2024,585.839,3.825512603,FRECON,Thailand,153.14
2/22/2024,501.478,3.274637587,FRECON,Thailand,153.14
2/21/2024,545.559,3.562485308,FRECON,Thailand,153.14
2/20/2024,574.142,3.749131514,FRECON,Thailand,153.14
2/19/2024,538.73,3.517892125,FRECON,Thailand,153.14
2/18/2024,0,0,FRECON,Thailand,153.14
2/17/2024,396.014,2.585960559,FRECON,Thailand,153.14
2/16/2024,395.901,2.585222672,FRECON,Thailand,153.14
2/15/2024,494.297,3.227745853,FRECON,Thailand,153.14
2/14/2024,523.813,3.420484524,FRECON,Thailand,153.14
2/13/2024,555.174,3.625270994,FRECON,Thailand,153.14
2/12/2024,143.796,0.938983936,FRECON,Thailand,153.14
2/11/2024,0,0,FRECON,Thailand,153.14
2/10/2024,355.3,2.320099256,FRECON,Thailand,153.14
2/9/2024,525.83,3.433655479,FRECON,Thailand,153.14
2/8/2024,508.371,3.319648687,FRECON,Thailand,153.14
2/7/2024,525.191,3.429482826,FRECON,Thailand,153.14
2/6/2024,525.766,3.43323756,FRECON,Thailand,153.14
2/5/2024,524.545,3.425264464,FRECON,Thailand,153.14
2/4/2024,444.584,2.903121327,FRECON,Thailand,153.14
2/3/2024,458.793,2.995905707,FRECON,Thailand,153.14
2/2/2024,492.147,3.213706412,FRECON,Thailand,153.14
2/1/2024,451.547,2.948589526,FRECON,Thailand,153.14
1/31/2024,401.362,2.620882852,FRECON,Thailand,153.14
1/30/2024,361.826,2.362713857,FRECON,Thailand,153.14
