Date,Generated,Efficiency,System Name,Location,System Size (kW)
3/24/2024,3026,5.995225217,Pentaari,Greece,504.375
3/23/2024,3144,6.229011263,Pentaari,Greece,504.375
3/22/2024,2877,5.700020803,Pentaari,Greece,504.375
3/21/2024,3198,6.335998098,Pentaari,Greece,504.375
3/20/2024,3185,6.310242008,Pentaari,Greece,504.375
3/19/2024,1230,2.436922345,Pentaari,Greece,504.375
3/18/2024,3110,6.161649182,Pentaari,Greece,504.375
3/17/2024,2177,4.313154428,Pentaari,Greece,504.375
3/16/2024,2264,4.485522106,Pentaari,Greece,504.375
3/15/2024,2592,5.135368064,Pentaari,Greece,504.375
3/14/2024,2034,4.029837439,Pentaari,Greece,504.375
3/13/2024,2779,5.50585951,Pentaari,Greece,504.375
3/12/2024,1448,2.868832159,Pentaari,Greece,504.375
3/11/2024,733,1.452247219,Pentaari,Greece,504.375
3/10/2024,1695,3.358197866,Pentaari,Greece,504.375
3/9/2024,1006,1.993125105,Pentaari,Greece,504.375
3/8/2024,2645,5.240373661,Pentaari,Greece,504.375
3/7/2024,1613,3.195736377,Pentaari,Greece,504.375
3/6/2024,2581,5.11357445,Pentaari,Greece,504.375
