Date,Generated,Efficiency,System Name,Location,System Size (kW)
10/17/2023,135.057,2.70114,Wray Farms,United Kingdom,50
10/16/2023,83.941,1.67882,Wray Farms,United Kingdom,50
10/15/2023,164.794,3.29588,Wray Farms,United Kingdom,50
10/14/2023,144.956,2.89912,Wray Farms,United Kingdom,50
10/13/2023,25.562,0.51124,Wray Farms,United Kingdom,50
10/12/2023,54.853,1.09706,Wray Farms,United Kingdom,50
10/11/2023,33.279,0.66558,Wray Farms,United Kingdom,50
10/10/2023,115.987,2.31974,Wray Farms,United Kingdom,50
10/9/2023,117.388,2.34776,Wray Farms,United Kingdom,50
10/8/2023,107.728,2.15456,Wray Farms,United Kingdom,50
10/7/2023,70.655,1.4131,Wray Farms,United Kingdom,50
10/6/2023,100.808,2.01616,Wray Farms,United Kingdom,50
10/5/2023,70.518,1.41036,Wray Farms,United Kingdom,50
10/4/2023,113.446,2.26892,Wray Farms,United Kingdom,50
10/3/2023,138.924,2.77848,Wray Farms,United Kingdom,50
10/2/2023,71.588,1.43176,Wray Farms,United Kingdom,50
10/1/2023,42.908,0.85816,Wray Farms,United Kingdom,50
9/30/2023,82.785,1.6557,Wray Farms,United Kingdom,50
9/29/2023,171.036,3.42072,Wray Farms,United Kingdom,50
9/28/2023,80.369,1.60738,Wray Farms,United Kingdom,50
9/27/2023,81.857,1.63714,Wray Farms,United Kingdom,50
9/26/2023,123.231,2.46462,Wray Farms,United Kingdom,50
9/25/2023,171.482,3.42964,Wray Farms,United Kingdom,50
9/24/2023,86.931,1.73862,Wray Farms,United Kingdom,50
9/23/2023,140.38,2.8076,Wray Farms,United Kingdom,50
9/22/2023,180.33,3.6066,Wray Farms,United Kingdom,50
