Date,Generated,Efficiency,System Name,Location,System Size (kW)
10/8/2024,1379.824kWh,3.288kWh/kW,MAWC,Maldives,419.63
10/7/2024,1510.211kWh,3.599kWh/kW,MAWC,Maldives,419.63
10/6/2024,1023.450kWh,2.439kWh/kW,MAWC,Maldives,419.63
10/5/2024,1020.659kWh,2.432kWh/kW,MAWC,Maldives,419.63
10/4/2024,1023.612kWh,2.439kWh/kW,MAWC,Maldives,419.63
10/3/2024,1921.915kWh,4.580kWh/kW,MAWC,Maldives,419.63
10/2/2024,1909.461kWh,4.550kWh/kW,MAWC,Maldives,419.63
10/1/2024,1501.920kWh,3.579kWh/kW,MAWC,Maldives,419.63
9/30/2024,1577.823kWh,3.760kWh/kW,MAWC,Maldives,419.63
9/29/2024,1226.311kWh,2.922kWh/kW,MAWC,Maldives,419.63
9/28/2024,1652.260kWh,3.937kWh/kW,MAWC,Maldives,419.63
9/27/2024,511.075kWh,1.218kWh/kW,MAWC,Maldives,419.63
9/26/2024,645.482kWh,1.538kWh/kW,MAWC,Maldives,419.63
9/25/2024,1741.528kWh,4.150kWh/kW,MAWC,Maldives,419.63
9/24/2024,1999.483kWh,4.765kWh/kW,MAWC,Maldives,419.63
9/23/2024,1916.680kWh,4.568kWh/kW,MAWC,Maldives,419.63
9/22/2024,1247.059kWh,2.972kWh/kW,MAWC,Maldives,419.63
9/21/2024,377.482kWh,0.900kWh/kW,MAWC,Maldives,419.63
9/20/2024,1033.816kWh,2.464kWh/kW,MAWC,Maldives,419.63
9/19/2024,1502.304kWh,3.580kWh/kW,MAWC,Maldives,419.63
9/18/2024,962.097kWh,2.293kWh/kW,MAWC,Maldives,419.63
9/17/2024,2058.623kWh,4.906kWh/kW,MAWC,Maldives,419.63
9/16/2024,1919.547kWh,4.574kWh/kW,MAWC,Maldives,419.63
9/15/2024,1201.113kWh,2.862kWh/kW,MAWC,Maldives,419.63
9/14/2024,1940.715kWh,4.625kWh/kW,MAWC,Maldives,419.63
9/13/2024,1000.787kWh,2.385kWh/kW,MAWC,Maldives,419.63
9/12/2024,1637.11,3.901317828,MAWC,Maldives,419.63
